Date,Y_actual,P_depeg_oof,P_depeg_full,level
2020-05-04,0,0.00023866388073656708,0.00023105154,Normal
2020-05-05,0,0.0003672153106890619,0.00027944287,Normal
2020-05-06,0,0.0019110753200948238,0.001178191,Caution
2020-05-07,0,0.0025153630413115025,0.0012596432,Caution
2020-05-08,0,0.005115126725286245,0.002845049,Caution
2020-05-09,0,0.001615129061974585,0.0008620141,Caution
2020-05-10,0,0.008716636337339878,0.0032970167,Caution
2020-05-11,0,0.0059906961396336555,0.0015432715,Caution
2020-05-12,0,0.0004924559034407139,0.00039741237,Normal
2020-05-13,0,0.00028028793167322874,0.00052169693,Normal
2020-05-14,0,0.0024378898087888956,0.0006399122,Normal
2020-05-15,0,0.00120407878421247,0.001040327,Caution
2020-05-16,0,0.0004318630089983344,0.00069967343,Normal
2020-05-17,0,0.001057273824699223,0.0007004247,Normal
2020-05-18,0,0.00018559876480139792,0.00017758198,Normal
2020-05-19,0,0.001275098416954279,0.0009135181,Caution
2020-05-20,0,0.000319706421578303,0.00037812517,Normal
2020-05-21,0,0.0006137657910585403,0.000440368,Normal
2020-05-22,0,0.0002135812392225489,0.0002257915,Normal
2020-05-23,0,0.0002500060072634369,0.0002118298,Normal
2020-05-24,0,0.00026432477170601487,0.00030099147,Normal
2020-05-25,0,0.0010326437186449766,0.00021926218,Normal
2020-05-26,0,0.0002814925101120025,0.00021160996,Normal
2020-05-27,0,0.0012914759572595358,0.00024955804,Normal
2020-05-28,0,0.00039950094651430845,0.0002995318,Normal
2020-05-29,0,0.0002336906618438661,0.00022070819,Normal
2020-05-30,0,0.00018842195277102292,0.00026366633,Normal
2020-05-31,0,0.0003313095949124545,0.0002270213,Normal
2020-06-01,0,0.00033752573654055595,0.00027726253,Normal
2020-06-02,0,0.00024521700106561184,0.00024606154,Normal
2020-06-03,0,0.000208580560865812,0.00018812736,Normal
2020-06-04,0,0.00018851342611014843,0.0001540214,Normal
2020-06-05,0,0.0008021860267035663,0.00023826394,Normal
2020-06-06,0,0.00028256213408894837,0.0001990138,Normal
2020-06-07,0,0.00029279751470312476,0.0005627045,Normal
2020-06-08,0,0.0005729038966819644,0.0005590759,Normal
2020-06-09,0,0.00030719549977220595,0.0006444231,Normal
2020-06-10,0,0.0003334011125843972,0.00022831699,Normal
2020-06-11,0,0.0006076585268601775,0.00058191665,Normal
2020-06-12,0,0.0012588371755555272,0.00027320074,Normal
2020-06-13,0,0.0006485494086518884,0.00036155316,Normal
2020-06-14,0,0.0004823250637855381,0.0002671943,Normal
2020-06-15,0,0.0005032516201026738,0.0008505799,Caution
2020-06-16,0,0.0005717185558751225,0.0003643109,Normal
2020-06-17,0,0.0005698627792298794,0.0003117667,Normal
2020-06-18,0,0.0005770205170847476,0.00049776665,Normal
2020-06-19,0,0.0010570719605311751,0.0002738676,Normal
2020-06-20,0,0.00029305164935067296,0.00020370686,Normal
2020-06-21,0,0.00021014700178056955,0.00023773023,Normal
2020-06-22,0,0.0009097097790800035,0.0005165073,Normal
2020-06-23,0,0.00023979911929927766,0.00072135305,Normal
2020-06-24,0,0.0003789002657867968,0.00071147137,Normal
2020-06-25,0,0.0002933672512881458,0.0014962151,Caution
2020-06-26,0,0.0003856213006656617,0.00020055946,Normal
2020-06-27,0,0.00024897887487895787,0.00023613086,Normal
2020-06-28,0,0.0003717340005096048,0.00028966277,Normal
2020-06-29,0,0.0006915942067280412,0.0005204017,Normal
2020-06-30,0,0.0007830040995031595,0.00035865934,Normal
2020-07-01,0,0.00033743309904821217,0.00036644697,Normal
2020-07-02,0,0.00025407475186511874,0.0003094421,Normal
2020-07-03,0,0.0003791808267123997,0.00024430035,Normal
2020-07-04,0,0.0002453491324558854,0.00022059373,Normal
2020-07-05,0,0.00021577034203801304,0.00022693537,Normal
2020-07-06,0,0.00029011437436565757,0.00023960073,Normal
2020-07-07,0,0.00012595117732416838,0.00019013086,Normal
2020-07-08,0,0.0002992032968904823,0.00033541696,Normal
2020-07-09,0,0.0002801124064717442,0.00018805618,Normal
2020-07-10,0,0.0003043041506316513,0.00019909827,Normal
2020-07-11,0,0.0002169304934795946,0.00019843853,Normal
2020-07-12,0,0.00017947610467672348,0.00015571501,Normal
2020-07-13,0,0.00022348921629600227,0.00026292502,Normal
2020-07-14,0,0.0002821491798385978,0.00016275207,Normal
2020-07-15,0,0.00026691012317314744,0.00025447356,Normal
2020-07-16,0,0.00033385594724677503,0.0002581831,Normal
2020-07-17,0,0.000248048163484782,0.00018308862,Normal
2020-07-18,0,0.0004453748115338385,0.00016481287,Normal
2020-07-19,0,0.00023907495778985322,0.00019217968,Normal
2020-07-20,0,0.0002986948238685727,0.00019338181,Normal
2020-07-21,0,0.0002391563612036407,0.00027132014,Normal
2020-07-22,0,0.00017038240912370384,0.00030137826,Normal
2020-07-23,0,0.00019306346075609326,0.000211636,Normal
2020-07-24,0,0.00033896975219249725,0.0002124929,Normal
2020-07-25,0,0.00016944273374974728,0.00015567256,Normal
2020-07-26,0,0.00048716727178543806,0.0005210951,Normal
2020-07-27,0,0.0005787122063338757,0.0009502229,Caution
2020-07-28,0,0.0004105106636416167,0.0006358593,Normal
2020-07-29,0,0.0004029447736684233,0.0004166553,Normal
2020-07-30,0,0.00021808707970194519,0.0001883309,Normal
2020-07-31,0,0.0005496699013747275,0.0004624043,Normal
2020-08-01,0,0.00039720122003927827,0.0020652667,Caution
2020-08-02,0,0.02709204889833927,0.007531428,Caution
2020-08-03,0,0.0008216140558943152,0.0014622646,Caution
2020-08-04,0,0.0008317572064697742,0.0009322824,Caution
2020-08-05,0,0.0016631227917969227,0.0008013979,Normal
2020-08-06,0,0.0014328272081911564,0.0006986224,Normal
2020-08-07,0,0.0005683808703906834,0.0024057466,Caution
2020-08-08,0,0.0003263505350332707,0.00024128385,Normal
2020-08-09,0,0.00024263111117761582,0.0003143148,Normal
2020-08-10,0,0.0008203459437936544,0.00067789486,Normal
2020-08-11,0,0.0006197952316142619,0.0006624474,Normal
2020-08-12,0,0.0015094380360096693,0.0007094983,Normal
2020-08-13,0,0.001399584929458797,0.00079634134,Normal
2020-08-14,0,0.00038057469646446407,0.00033390755,Normal
2020-08-15,0,0.0004950848524458706,0.0002556318,Normal
2020-08-16,0,0.00025448811356909573,0.00025400135,Normal
2020-08-17,0,0.0002886901202145964,0.00028921987,Normal
2020-08-18,0,0.00022437186271417886,0.0001926758,Normal
2020-08-19,0,0.000306232861476019,0.00019495399,Normal
2020-08-20,0,0.0003540736506693065,0.00022575122,Normal
2020-08-21,0,0.00022875017020851374,0.00017125055,Normal
2020-08-22,0,7.665317389182746e-05,0.00014913583,Normal
2020-08-23,0,0.00020889144798275083,0.00013618443,Normal
2020-08-24,0,0.00027091559604741633,0.0002181214,Normal
2020-08-25,0,0.0003872100787702948,0.0003167762,Normal
2020-08-26,0,0.00033555319532752037,0.00021992423,Normal
2020-08-27,0,0.00012258840433787555,0.00021948913,Normal
2020-08-28,0,0.00040807193727232516,0.00025440345,Normal
2020-08-29,0,0.00013188959565013647,0.00020069508,Normal
2020-08-30,0,0.0003051888488698751,0.0003109394,Normal
2020-08-31,0,0.0004890569834969938,0.00028551414,Normal
2020-09-01,0,0.0006858102278783917,0.00043311054,Normal
2020-09-02,0,0.0005655831191688776,0.0004135354,Normal
2020-09-03,0,0.000575673533603549,0.00039942097,Normal
2020-09-04,0,0.0008329207194037735,0.00044877824,Normal
2020-09-05,0,0.0022321671713143587,0.001681345,Caution
2020-09-06,0,0.000898789323400706,0.00023397783,Normal
2020-09-07,0,0.000601112493313849,0.0003653825,Normal
2020-09-08,0,0.0002943792496807873,0.00032671567,Normal
2020-09-09,0,0.0004923503147438169,0.00034835874,Normal
2020-09-10,0,0.0021178084425628185,0.0006429572,Normal
2020-09-11,0,0.0006519479211419821,0.00031315786,Normal
2020-09-12,0,0.0004318679275456816,0.0003586436,Normal
2020-09-13,0,0.00045111641520634294,0.00033635568,Normal
2020-09-14,0,0.0009522103355266154,0.0005785468,Normal
2020-09-15,0,9.538671292830259e-05,0.00016859632,Normal
2020-09-16,0,0.0002230647369287908,0.00015147823,Normal
2020-09-17,0,0.00024840031983330846,0.00021156135,Normal
2020-09-18,0,0.025948721915483475,0.0013865576,Caution
2020-09-19,0,0.0003531930560711771,0.0001662498,Normal
2020-09-20,0,0.00027654285077005625,0.00018574271,Normal
2020-09-21,0,0.0008906738366931677,0.00059706613,Normal
2020-09-22,0,0.0004327193310018629,0.000238851,Normal
2020-09-23,0,0.0008424291154369712,0.0005076126,Normal
2020-09-24,0,0.00039575432310812175,0.0003925081,Normal
2020-09-25,0,0.0007281447760760784,0.0003424932,Normal
2020-09-26,0,0.00026263692416250706,0.000155468,Normal
2020-09-27,0,0.0002864851267077029,0.00018000448,Normal
2020-09-28,0,0.00031226404826156795,0.0001308278,Normal
2020-09-29,0,0.00024150712124537677,0.00010858915,Normal
2020-09-30,0,0.0002764115633908659,0.00011509877,Normal
2020-10-01,0,0.00020786882669199258,0.00016933081,Normal
2020-10-02,0,0.0006662608939222991,0.00041879088,Normal
2020-10-03,0,0.00014857531641609967,0.00010525147,Normal
2020-10-04,0,0.00029938819352537394,0.00010452514,Normal
2020-10-05,0,0.00025596030172891915,0.00012053993,Normal
2020-10-06,0,0.0002420578384771943,0.00023289504,Normal
2020-10-07,0,0.0001682062866166234,0.00013367661,Normal
2020-10-08,0,0.00011404797260183841,8.882492e-05,Normal
2020-10-09,0,0.00024483713787049055,9.114272e-05,Normal
2020-10-10,0,0.00034861970925703645,0.00016982139,Normal
2020-10-11,0,0.0001555443595862016,0.00011525923,Normal
2020-10-12,0,0.00019329573842696846,0.00013300135,Normal
2020-10-13,0,0.00023436141782440245,0.00010053601,Normal
2020-10-14,0,0.0002566983748693019,0.000112939764,Normal
2020-10-15,0,0.0001712002558633685,0.000111559115,Normal
2020-10-16,0,0.00014714933058712631,0.00011386433,Normal
2020-10-17,0,0.00021596773876808584,0.00011386433,Normal
2020-10-18,0,0.00043052976252511144,0.00012152671,Normal
2020-10-19,0,0.0002678257878869772,0.0001348686,Normal
2020-10-20,0,0.0002886048168875277,0.00012345672,Normal
2020-10-21,0,0.00015300449740607291,0.00016246276,Normal
2020-10-22,0,0.0003367479075677693,0.00014029631,Normal
2020-10-23,0,0.00016825472994241863,8.882492e-05,Normal
2020-10-24,0,0.0002287396928295493,9.1228714e-05,Normal
2020-10-25,0,0.00012179493205621839,8.5390624e-05,Normal
2020-10-26,0,0.0002060500264633447,0.00011952322,Normal
2020-10-27,0,0.00010816398571478203,8.344613e-05,Normal
2020-10-28,0,0.00014356932661030442,0.00011538525,Normal
2020-10-29,0,0.0001189617469208315,7.7725475e-05,Normal
2020-10-30,0,0.0005632274551317096,0.00023953014,Normal
2020-10-31,0,0.00035429224953986704,0.00024684094,Normal
2020-11-01,0,0.0005178109277039766,0.00021665556,Normal
2020-11-02,0,0.00033202103804796934,0.00024274935,Normal
2020-11-03,0,0.0006039876607246697,0.00026475178,Normal
2020-11-04,0,0.0003124999057035893,0.0002725033,Normal
2020-11-05,0,0.00014823074161540717,0.00014911321,Normal
2020-11-06,0,0.00018614676082506776,0.00014535358,Normal
2020-11-07,0,0.0002322745422134176,0.0001285861,Normal
2020-11-08,0,0.00010900818597292528,8.639116e-05,Normal
2020-11-09,0,0.00014395960897672921,9.998112e-05,Normal
2020-11-10,0,0.0002155379916075617,8.360232e-05,Normal
2020-11-11,0,0.00012353526835795492,8.6341e-05,Normal
2020-11-12,0,0.00019725329184439033,0.00011131237,Normal
2020-11-13,0,0.0005224817432463169,0.00028962357,Normal
2020-11-14,0,0.00013779134314972907,0.000107542386,Normal
2020-11-15,0,0.0002986486942972988,0.00013064292,Normal
2020-11-16,0,0.0001438466861145571,0.000103391576,Normal
2020-11-17,0,0.00021674255549442023,0.000126767,Normal
2020-11-18,0,0.00031255115754902363,0.0003148111,Normal
2020-11-19,0,0.00020662983297370374,9.1536414e-05,Normal
2020-11-20,0,0.00012754507770296186,0.000102996484,Normal
2020-11-21,0,0.00014751937123946846,0.00010390087,Normal
2020-11-22,0,0.00014994345838204026,0.00011527802,Normal
2020-11-23,0,0.00014307188394013792,0.00010299717,Normal
2020-11-24,0,0.00030285181128419936,0.00017884013,Normal
2020-11-25,0,0.0001503114908700809,0.00011365757,Normal
2020-11-26,0,0.00015691292355768383,0.00016296793,Normal
2020-11-27,0,0.00024223099171649665,9.429774e-05,Normal
2020-11-28,0,0.00027868858887813985,0.00010354144,Normal
2020-11-29,0,0.000124687489005737,7.857414e-05,Normal
2020-11-30,0,0.00021495104010682553,9.6528114e-05,Normal
2020-12-01,0,0.00026426583644934,0.00014436155,Normal
2020-12-02,0,0.00010263344302074984,8.8288434e-05,Normal
2020-12-03,0,0.00016933420556597412,8.094394e-05,Normal
2020-12-04,0,9.973459236789495e-05,7.857414e-05,Normal
2020-12-05,0,0.0001769726222846657,8.094394e-05,Normal
2020-12-06,0,0.00012041264562867582,8.882492e-05,Normal
2020-12-07,0,0.0002043505955953151,8.603108e-05,Normal
2020-12-08,0,0.0002423793193884194,0.00010908918,Normal
2020-12-09,0,0.0004390788380987942,0.00014630971,Normal
2020-12-10,0,0.00011785489914473146,0.0001180236,Normal
2020-12-11,0,0.00015809336036909372,0.000115456896,Normal
2020-12-12,0,0.0001457453763578087,9.069569e-05,Normal
2020-12-13,0,0.0002404440165264532,0.000105803614,Normal
2020-12-14,0,0.00012025269097648561,8.603108e-05,Normal
2020-12-15,0,0.00010673132055671886,0.00012699726,Normal
2020-12-16,0,0.0001407084200764075,0.0001361891,Normal
2020-12-17,0,0.00017262998153455555,0.00014090216,Normal
2020-12-18,0,0.00019619686645455658,0.00010927482,Normal
2020-12-19,0,0.00016331669758073986,9.1560236e-05,Normal
2020-12-20,0,0.00016825472994241863,8.300551e-05,Normal
2020-12-21,0,0.0001005740778055042,8.399564e-05,Normal
2020-12-22,0,0.0001373627601424232,0.00010730299,Normal
2020-12-23,0,0.00011638663272606209,0.0001120068,Normal
2020-12-24,0,0.00011279038881184533,0.0001023831,Normal
2020-12-25,0,0.00014558841940015554,8.5141495e-05,Normal
2020-12-26,0,9.140252223005518e-05,8.2779516e-05,Normal
2020-12-27,0,0.00034321376006118953,0.00018310381,Normal
2020-12-28,0,0.00011224288027733564,0.00010748282,Normal
2020-12-29,0,0.0001880844938568771,0.000105424944,Normal
2020-12-30,0,7.309518696274608e-05,6.820496e-05,Normal
2020-12-31,0,7.646992162335664e-05,6.613503e-05,Normal
2021-01-01,0,5.8873880334431306e-05,7.256659e-05,Normal
2021-01-02,0,0.00012444339517969638,0.0001267282,Normal
2021-01-03,0,0.00012281772796995938,9.5272626e-05,Normal
2021-01-04,0,0.00012747576693072915,0.0001245044,Normal
2021-01-05,0,7.534794713137671e-05,8.800416e-05,Normal
2021-01-06,0,0.0002383239334449172,0.0001957219,Normal
2021-01-07,0,0.00013847349327988923,0.00013451875,Normal
2021-01-08,0,0.0002656823198776692,0.00030352242,Normal
2021-01-09,0,0.0002600086445454508,0.000115126095,Normal
2021-01-10,0,0.000216970409383066,0.00019517067,Normal
2021-01-11,0,0.00017954903887584805,0.00082536176,Caution
2021-01-12,0,0.0003466560738161206,0.00039545586,Normal
2021-01-13,0,0.00011794562306022272,0.00023275628,Normal
2021-01-14,0,0.00010650155309122056,6.983513e-05,Normal
2021-01-15,0,0.00010947067494271323,9.96326e-05,Normal
2021-01-16,0,0.00013926309475209564,9.7923505e-05,Normal
2021-01-17,0,0.00013658887473866343,0.000107264634,Normal
2021-01-18,0,0.00015364427235908806,7.356812e-05,Normal
2021-01-19,0,0.00012853695079684258,0.0001459686,Normal
2021-01-20,0,9.54860879573971e-05,6.837506e-05,Normal
2021-01-21,0,0.00010290459613315761,0.00012471923,Normal
2021-01-22,0,0.00017343959189020097,0.00010866,Normal
2021-01-23,0,0.00011565833119675517,6.0932744e-05,Normal
2021-01-24,0,0.00015142755000852048,6.158867e-05,Normal
2021-01-25,0,6.0779479099437594e-05,7.388703e-05,Normal
2021-01-26,0,0.00015222784713841975,0.00010965801,Normal
2021-01-27,0,0.0001195185468532145,8.451241e-05,Normal
2021-01-28,0,9.790352487470955e-05,0.00010493319,Normal
2021-01-29,0,0.00015384775178972632,0.00018694309,Normal
2021-01-30,0,0.0001556324859848246,9.374617e-05,Normal
2021-01-31,0,0.00014663193724118173,0.000108152744,Normal
2021-02-01,0,0.0001589143357705325,8.696296e-05,Normal
2021-02-02,0,0.0001284647878492251,0.00012863039,Normal
2021-02-03,0,0.00014521449338644743,0.00010108154,Normal
2021-02-04,0,0.00019016856094822288,0.00014022503,Normal
2021-02-05,0,0.00030061203869991004,0.00019174204,Normal
2021-02-06,0,0.00018064479809254408,0.00013212234,Normal
2021-02-07,0,0.0001230924390256405,0.000101158104,Normal
2021-02-08,0,9.106817742576823e-05,8.30268e-05,Normal
2021-02-09,0,0.00012920791050419211,8.870972e-05,Normal
2021-02-10,0,0.00012893727398477495,0.0001728581,Normal
2021-02-11,0,0.00012077625433448702,0.0001134897,Normal
2021-02-12,0,0.00014792010188102722,0.0001297509,Normal
2021-02-13,0,0.00013198633678257465,0.00011239228,Normal
2021-02-14,0,8.048705058172345e-05,8.7857756e-05,Normal
2021-02-15,0,0.00011020657257176936,0.000106187494,Normal
2021-02-16,0,0.00011717728921212256,8.590058e-05,Normal
2021-02-17,0,9.88884421531111e-05,0.000120718,Normal
2021-02-18,0,8.57292179716751e-05,7.095516e-05,Normal
2021-02-19,0,9.980918548535556e-05,7.8318975e-05,Normal
2021-02-20,0,9.47621520026587e-05,8.1286526e-05,Normal
2021-02-21,0,6.00017374381423e-05,5.7842022e-05,Normal
2021-02-22,0,0.0003184090892318636,0.00015938384,Normal
2021-02-23,0,0.00015820916451048106,0.00012490895,Normal
2021-02-24,0,0.00014117812679614872,0.00011049194,Normal
2021-02-25,0,5.996553227305412e-05,6.910687e-05,Normal
2021-02-26,0,0.00011308828106848523,8.334999e-05,Normal
2021-02-27,0,0.0001213935247506015,9.4411465e-05,Normal
2021-02-28,0,0.00010335351544199511,0.00010373435,Normal
2021-03-01,0,0.00011632726818788797,8.869746e-05,Normal
2021-03-02,0,0.00016468514513690025,0.00016526152,Normal
2021-03-03,0,0.00010182675760006532,0.00010090145,Normal
2021-03-04,0,0.0004680893034674227,0.00016245067,Normal
2021-03-05,0,0.00015506456838920712,0.00013198885,Normal
2021-03-06,0,0.00011947377061005682,0.00012337635,Normal
2021-03-07,0,0.0001250704372068867,0.00012293537,Normal
2021-03-08,0,0.0001297557319048792,0.00011576271,Normal
2021-03-09,0,0.00014929332246538252,0.00014924949,Normal
2021-03-10,0,0.00015595067816320807,0.00017677378,Normal
2021-03-11,0,0.00011740690388251096,8.811291e-05,Normal
2021-03-12,0,0.00022843587794341147,0.0001274737,Normal
2021-03-13,0,0.00016289274208247662,0.00019648124,Normal
2021-03-14,0,9.360958210891113e-05,0.00010654371,Normal
2021-03-15,0,0.00010528410348342732,9.897957e-05,Normal
2021-03-16,0,8.520216215401888e-05,0.000101142374,Normal
2021-03-17,0,0.00012048581265844405,0.000116319185,Normal
2021-03-18,0,0.0007932849111966789,0.0010188421,Caution
2021-03-19,0,0.0011684501077979803,0.0006942717,Normal
2021-03-20,0,0.00021880566782783717,0.0007098009,Normal
2021-03-21,0,0.00038164103170856833,0.00040844438,Normal
2021-03-22,0,0.002183933975175023,0.0012877549,Caution
2021-03-23,0,0.00041353562846779823,0.0015702815,Caution
2021-03-24,0,0.0016838946612551808,0.006496814,Caution
2021-03-25,0,0.0045633576810359955,0.001558401,Caution
2021-03-26,0,0.0003185469249729067,0.0002166027,Normal
2021-03-27,0,0.00015287632413674146,0.00011870848,Normal
2021-03-28,0,0.00020118747488595545,0.00013057218,Normal
2021-03-29,0,0.0001380775502184406,0.00016471405,Normal
2021-03-30,0,0.00020258208678569645,0.00014138412,Normal
2021-03-31,0,0.00019912426068913192,0.0002641643,Normal
2021-04-01,0,0.00017188265337608755,0.0001832577,Normal
2021-04-02,0,0.00013034603034611791,0.00016072502,Normal
2021-04-03,0,0.0010270614875480533,0.0007770864,Normal
2021-04-04,0,0.003328868420794606,0.0011753897,Caution
2021-04-05,0,0.0005912305787205696,0.0005571752,Normal
2021-04-06,0,0.0005675758584402502,0.00049431995,Normal
2021-04-07,0,0.00042117098928429186,0.0005939031,Normal
2021-04-08,0,0.0012436563847586513,0.0005642508,Normal
2021-04-09,0,0.00040862918831408024,0.00031401287,Normal
2021-04-10,0,0.0016589690931141376,0.0010402129,Caution
2021-04-11,0,0.0012303536059334874,0.00060005666,Normal
2021-04-12,0,0.0002111591020366177,0.00039616937,Normal
2021-04-13,0,0.0007467697723768651,0.00057314744,Normal
2021-04-14,0,0.0006775008514523506,0.001477053,Caution
2021-04-15,0,0.00028232004842720926,0.00080050796,Normal
2021-04-16,0,0.0011560159036889672,0.0006368288,Normal
2021-04-17,0,0.013946047984063625,0.0017674546,Caution
2021-04-18,0,0.09549563378095627,0.03528764,Caution
2021-04-19,0,0.002086366293951869,0.001709167,Caution
2021-04-20,0,0.0011436805361881852,0.0013199791,Caution
2021-04-21,0,0.006186484359204769,0.00065960677,Normal
2021-04-22,0,0.030552927404642105,0.01407259,Caution
2021-04-23,0,0.000156410998897627,0.0011841147,Caution
2021-04-24,0,0.00031270377803593874,0.0008284126,Caution
