vol_7d_USDC,m2_supply,high_USDC,lower_shadow_USDC,turnover_rate_USDC,fed_balance_sheet,low_USDC,close_USDC,vol_30d_USDC,open_USDC,vol_7d_USDC_lag3,vol_7d_USDC_lag7,ma7_USDC,us_10y_yield,vol_ma7_USDC,vol_share_USDC,usdt_usdc_spread,vol_share_DAI,gt_stablecoin,vol_share_USDT,return_7d_USDC,ma30_USDC,dxy_change_7d,btc_dominance,ma30_dev_USDC,yield_spread_2s10s_lag3,vix,return_3d_USDC,return_1d_USDC_lag1,dxy,eth_fees_ratio,gt_fear_total,credit_spread,tvl_justlend_change_1d,return_1d_USDC,tvl_compound_finance,m2_change_pct,credit_spread_change_7d,ma7_dev_USDC,supply_change_USDC,volume_ratio_USDC_lag3,return_1d_USDC_lag3,gt_fear_total_lag3,gas_price_gwei_lag7,eth_daily_fees_usd,usdt_dai_spread,lending_tvl_total_change_1d,mcap_change_7d_USDC,tvl_compound_finance_change_1d,gt_depeg,gas_price_gwei_lag1,tvl_aave_change_1d,eth_fees_ma7,fed_bs_change_pct,yield_spread_change_7d,volume_ratio_USDC,gt_fear_ma7,volume_ratio_USDC_lag1,gas_price_gwei,gas_price_ma7
0.0068916970323593,9.642687563950917,1.0332424893,0.0016334523832406,1.1604719395869203,15.242636833555217,1.0229833213,1.0246570498,0.0058778646827469,1.0320127043,0.0098968211501537,0.0066188018729364,1.0273609081714283,1.6440000534057615,19.806866881980635,0.0106457244755698,-0.0274409416000001,0.000426310508197,0,0.988927965016233,-0.0185551402146223,1.01212928677,0.0064370822084192,64.3701,0.01252776303,0.1599999809265135,14.960000038146973,-0.0017310936386714,0.0072561533745461,98.5,,0,2.05,,-0.0069895863467758,,-0.0079070216670422,-0.0300000000000002,-0.0027038583714282,-9120993.0,1.0256094110452367,-0.0017273536781319,0.0,,,-0.0028151333999999,,-0.0472469659181389,,0,,,,0.0041361171251588,0.056000084877014,1.25288022129143,0.0,1.2542176729456755,,
0.0049761454171331,9.642687563950917,1.0248176286,0.0021223203356673,1.584738324303718,15.242636833555217,1.0147731034,1.0169313575,0.0060136684045351,1.024562721,0.0097856524636749,0.0103950875079425,1.025726229142857,1.5779999494552612,19.91337895206704,0.0154936025670526,-0.0191802743,0.0004237286052286,17,0.9840826688277188,-0.0111270335191644,1.01254021659,0.013245722595871,63.984,0.0043911409100001,0.1930000448226929,15.470000267028809,-0.0073255614245854,-0.0069895863467758,98.68000030517578,,0,2.05,,-0.007539783483174,,-0.0079070216670422,-0.08,-0.0087948716428569,-37265.0,1.059068299280385,-0.0019465229998351,0.0,,,-0.0081533349,,-0.0496802101757907,,0,,,,0.0041361171251588,-0.0220000314712522,1.5204942109806596,0.0,1.25288022129143,,
0.0052215589484605,9.642687563950917,1.0240142245,0.0042622144724222,1.4542376411625415,15.242636833555217,1.0151961271,1.0195416322,0.0060154510336414,1.0172909673,0.0101626324174439,0.010398593231721,1.0245827490857145,1.5779999494552612,20.00726514606709,0.0138157896392611,-0.0200072999999999,0.0004517147453847,19,0.985732495615354,-0.0077897830925762,1.0129572435266667,0.013245722595871,63.5893,0.0065843886733332,0.2090000486373902,15.470000267028809,-0.0119470137591736,-0.007539783483174,98.68000030517578,,0,2.05,,0.0025668150369724,,-0.0079070216670422,-0.08,-0.0050411168857145,-2771693.0,1.2542176729456755,0.0072561533745461,0.0,,,-0.0156649855,,-0.0457879176796605,,0,,,,0.0041361171251588,-0.0220000314712522,1.269118095529435,0.0,1.5204942109806596,,
0.0056925058767681,9.642687563950917,1.0420244682,0.0083870991435716,1.525050892587147,15.242636833555217,1.0159848613,1.0245780994,0.0059368125307388,1.0192043762,0.0068916970323593,0.0100240182179462,1.024063908242857,1.5779999494552612,20.08474647777594,0.0144485545431949,-0.0231053753999999,0.0004553472472225,0,0.9850960982095824,-0.0035322414214254,1.01374912625,0.013245722595871,63.8843,0.0108289731499999,0.2040000534057617,15.470000267028809,-7.705056049289727e-05,0.0025668150369724,98.68000030517578,,0,2.05,,0.0049399328491688,,-0.0079070216670422,-0.08,0.0005141911571429,-2429246.0,1.25288022129143,-0.0069895863467758,0.0,,,-0.0071614443999998,,-0.0296210206979663,,0,,,,0.0041361171251588,-0.0220000314712522,1.2492481585994186,0.0,1.269118095529435,,
0.0060099726924501,9.64296658814672,1.0311751986,0.0035569147115753,1.7233636466678428,15.242636833555217,1.0152318213,1.0188558045,0.0060466335332818,1.0235267512,0.0049761454171331,0.0098968211501537,1.0229813227428572,1.5470000505447388,20.174113990992883,0.0148079602590945,-0.0182156909999999,0.0004039350088695,0,0.9847881047320356,-0.0073829386167498,1.0142933437366666,0.0105316845312548,63.3188,0.0045624607633334,0.1679999494552613,15.039999961853027,0.0018924059975207,0.0049399328491688,98.83000183105467,,0,2.06,,-0.0055850255859958,,-0.0056774193548386,-0.04,-0.0041255182428572,5014548.0,1.5204942109806596,-0.007539783483174,0.0,,,0.0038200908,,-0.0396180845452061,,0,,,,0.0041361171251588,0.0170000696182251,1.2703550275511435,0.0,1.2492481585994186,,
0.0061017344479895,9.64296658814672,1.0222897633,0.010011425664802,1.990629330588462,15.242636833555217,1.004748224,1.0149089091,0.0060950585165091,1.0182723801,0.0052215589484605,0.0097856524636749,1.0216203203571428,1.590000033378601,20.282648054980825,0.0180470849990913,-0.0164862636,0.0005139642058664,17,0.9814389507950422,-0.009299768253012,1.014646373633333,0.0077582905607738,63.2076,0.0002625354666667,0.1679999494552613,15.18000030517578,-0.0045439273431171,-0.0055850255859958,98.72000122070312,,0,2.05,,-0.0038738508261596,,-0.0056774193548386,-0.04,-0.0067114112571426,-4340287.0,1.269118095529435,0.0025668150369724,0.0,,,-0.0088281604,,-0.0364693186524569,,0,,,,0.0041361171251588,-0.0130000114440917,1.3142385898336593,0.0,1.2703550275511435,,
0.0091755899711414,9.64296658814672,1.0353925695,0.0199498563910235,1.2605438989138928,15.246465138187295,1.0125259138,1.0331368455,0.006888154783384,1.0145343073,0.0056925058767681,0.0101626324174439,1.0218013854285717,1.6299999952316284,20.301780691337274,0.0100254266175367,-0.0305778031000001,0.0005390449760048,0,0.9894355284064584,0.0012283100092735,1.0156069640233334,0.0079373810454528,62.4628,0.0175298814766666,0.1679999494552613,13.739999771118164,0.0083534345551716,-0.0038738508261596,99.0500030517578,,21,2.06,,0.0179601698601346,,-0.0056774193548386,-0.0099999999999997,0.0113354600714286,-1715086.0,1.2492481585994186,0.0049399328491688,0.0,,,-0.0161626729999999,,0.0110214315081891,,0,,,,0.0016377503981226,-0.0190000534057618,0.8467963383395807,3.0,1.3142385898336593,,
0.010304211808819,9.64296658814672,1.0467983726,0.0008249851180714,1.9628355245329676,15.246465138187295,1.0182753249,1.0191160805,0.0073679918333268,1.0334816554,0.0060099726924501,0.0068916970323593,1.0210098183857144,1.6169999837875366,20.375155346243066,0.0131970716721813,-0.0205373623999999,0.000391113532217,16,0.9864118147956016,-0.0054076330232458,1.0161651455133334,0.0057867989322255,61.7518,0.0029509349866665,0.1770000505447386,14.149999618530272,0.0002554591129091,0.0179601698601346,99.06999969482422,,0,2.05,,-0.0135710627890873,,-0.0056774193548386,0.0,-0.0018937378857144,10136205.0,1.2703550275511435,-0.0055850255859958,0.0,,,0.0034353810999999,,0.0037508872270624,,0,,,,0.0016377503981226,-0.027000069618225,1.204981048908099,3.0,0.8467963383395807,,
0.0099116634391878,9.64296658814672,1.0228248129,0.0018197033500632,2.141013875982713,15.246465138187295,1.0148725645,1.0167226982,0.0073805056976418,1.0186462641,0.0061017344479895,0.0049761454171331,1.0209800099142856,1.5880000591278076,20.424801774856327,0.0166763583436071,-0.0166087065,0.0004138724982341,22,0.9829097691581588,-0.0002051852354254,1.0166837209766666,0.0044588816380779,61.3597,3.897722333334741e-05,0.1800000333786011,13.68000030517578,0.001787144721794,-0.0135710627890873,99.12000274658205,,0,2.04,,-0.0023484884065667,,-0.0056774193548386,-0.0099999999999997,-0.0042573117142856,-1358964.0,1.3142385898336593,-0.0038738508261596,0.0,,,0.0063868117999998,,0.0154212090546141,,0,,,,0.0016377503981226,1.0967254637783697e-07,1.250791185975251,3.0,1.204981048908099,,
0.0100246602166884,9.64296658814672,1.030788628,0.0019917596319835,1.97048419722968,15.246465138187295,1.0092407797,1.0112549565,0.0074561001384981,1.0167226982,0.0091755899711414,0.0052215589484605,1.0197961991,1.5880000591278076,20.46775888474006,0.0145931608315202,-0.0121270553,0.0004107297246923,21,0.9849961094437872,-0.0081278443550349,1.0169699512733332,0.0044588816380779,60.9579,-0.0057149947733332,0.1899999952316284,13.68000030517578,-0.0211800489889701,-0.0023484884065667,99.12000274658205,,28,2.04,,-0.0053778102029983,,-0.0056774193548386,-0.0099999999999997,-0.0085412425999999,332127.0,0.8467963383395807,0.0179601698601346,21.0,,,0.0135656926999999,,0.0092721716707386,,0,,,,0.0016377503981226,1.0967254637783697e-07,1.095110693845376,7.0,1.250791185975251,,
