Date,Open.dai,High.dai,Low.dai,Close.dai,Volume.dai
2020-01-22 00:00:00+00:00,0.997537017,1.005249023,0.990828991,0.995975971,14547495
2020-01-23 00:00:00+00:00,0.995494008,0.997612,0.978047013,0.990997016,16040879
2020-01-24 00:00:00+00:00,0.990997016,1.006754994,0.978469014,1.00008297,15248299
2020-01-25 00:00:00+00:00,0.998703003,1.000305057,0.982635021,0.988557994,13314599
2020-01-26 00:00:00+00:00,0.990333974,1.012565017,0.983211994,1.006592035,14292201
2020-01-27 00:00:00+00:00,1.006425977,1.022335052,1.003700972,1.017624021,16881575
2020-01-28 00:00:00+00:00,1.017552018,1.031980991,0.990939021,1.013262033,17205596
2020-01-29 00:00:00+00:00,1.01412797,1.01412797,0.996384978,0.99919498,16309049
2020-01-30 00:00:00+00:00,0.999936998,1.035207033,0.989239991,1.015622973,18278061
2020-01-31 00:00:00+00:00,1.016811967,1.018185973,0.985966027,1.005588055,16489795
2020-02-01 00:00:00+00:00,1.004709959,1.01841104,1.002161026,1.011580944,14873854
2020-02-02 00:00:00+00:00,1.010336041,1.030596972,0.991126001,0.996393025,16968250
2020-02-03 00:00:00+00:00,0.996393025,1.014063001,0.98893398,0.99772501,17195513
2020-02-04 00:00:00+00:00,0.997217,1.011320949,0.990601003,1.00336504,16375644
2020-02-05 00:00:00+00:00,1.002202034,1.038712978,0.995590985,1.019184947,18596804
2020-02-06 00:00:00+00:00,1.019184947,1.023388028,0.993197978,1.000030994,20066580
2020-02-07 00:00:00+00:00,1.001155972,1.014325976,0.99871701,1.005903959,18500810
2020-02-08 00:00:00+00:00,1.005550027,1.018584013,0.992528975,1.015198946,20278482
2020-02-09 00:00:00+00:00,1.015054941,1.021577954,0.997475982,1.008633971,20790340
2020-02-10 00:00:00+00:00,1.012737989,1.014688015,0.986993015,0.996819973,20010030
2020-02-11 00:00:00+00:00,0.996194005,1.01364398,0.991030991,1.007251024,24090297
2020-02-12 00:00:00+00:00,1.007853031,1.028857946,0.978825986,1.018722057,29871184
2020-02-13 00:00:00+00:00,1.018722057,1.021857977,0.988620996,0.995142996,25212913
2020-02-14 00:00:00+00:00,0.994333982,1.022809029,0.987628996,0.993727028,23031852
2020-02-15 00:00:00+00:00,0.993727028,1.012068987,0.980283976,0.985562027,23872589
2020-02-16 00:00:00+00:00,0.987501979,1.003532052,0.97319001,0.991198003,24721716
2020-02-17 00:00:00+00:00,0.99169302,1.008466005,0.980871022,1.006203055,25877439
2020-02-18 00:00:00+00:00,1.006338,1.03134203,0.990943015,1.021172047,21587204
2020-02-19 00:00:00+00:00,1.019256949,1.019453049,0.962750971,0.964845002,21675540
2020-02-20 00:00:00+00:00,0.964538991,0.99692601,0.962827981,0.987756014,20089967
2020-02-21 00:00:00+00:00,0.988155007,1.004624963,0.983608007,1.000100017,17867269
2020-02-22 00:00:00+00:00,0.998431027,1.002136946,0.990813017,0.997150004,16948279
2020-02-23 00:00:00+00:00,0.997150004,1.02018404,0.995805979,1.012573004,15799635
2020-02-24 00:00:00+00:00,1.013679028,1.02057302,0.975800991,0.987721026,19747543
2020-02-25 00:00:00+00:00,0.987785995,0.995854974,0.977141976,0.982571006,21176820
2020-02-26 00:00:00+00:00,0.986715972,1.001994967,0.978021026,0.998542011,34475811
2020-02-27 00:00:00+00:00,0.998763025,1.008893013,0.986892998,0.996900022,35396356
2020-02-28 00:00:00+00:00,0.997300982,1.017766953,0.980791986,1.008273959,21703047
2020-02-29 00:00:00+00:00,1.008098006,1.019469976,0.993005991,0.996330976,17417335
2020-03-01 00:00:00+00:00,0.996080995,1.009863019,0.986926973,0.999518991,25826815
2020-03-02 00:00:00+00:00,0.999608994,1.012292981,0.995472014,1.003432035,21259891
2020-03-03 00:00:00+00:00,1.003007054,1.011086941,0.992060006,0.999384999,15858690
2020-03-04 00:00:00+00:00,0.999384999,1.007859945,0.995212018,1.002614975,16405147
2020-03-05 00:00:00+00:00,1.003221989,1.013898969,0.99940902,1.009739041,18795764
2020-03-06 00:00:00+00:00,1.008486986,1.022771001,1.004336953,1.017148018,19142305
2020-03-07 00:00:00+00:00,1.018424034,1.020445943,0.986589015,0.995334029,19365810
2020-03-08 00:00:00+00:00,0.995334029,1.002050042,0.974614024,0.977400005,20791946
2020-03-09 00:00:00+00:00,0.976486981,1.006150007,0.975597978,1.005668998,30491965
2020-03-10 00:00:00+00:00,1.006387949,1.009258986,0.988825023,0.995730996,18890026
2020-03-11 00:00:00+00:00,0.995630026,1.002935052,0.978089988,1.002210021,26100688
2020-03-12 00:00:00+00:00,1.001615047,1.072054029,0.992797971,1.035439968,70263958
2020-03-13 00:00:00+00:00,1.033869982,1.11482501,0.978245974,1.092951059,71260808
2020-03-14 00:00:00+00:00,1.094015002,1.098556995,0.991922021,0.998534024,23698135
2020-03-15 00:00:00+00:00,0.998534024,1.076483011,0.993340015,1.034466982,28727471
2020-03-16 00:00:00+00:00,1.03539598,1.066565037,0.99218601,1.029217005,33814026
2020-03-17 00:00:00+00:00,1.029356956,1.058182001,0.985136986,0.993449986,17205581
2020-03-18 00:00:00+00:00,0.990831017,1.011235952,0.988494992,0.994118989,14477589
2020-03-19 00:00:00+00:00,0.994118989,1.041707993,0.994118989,1.023468971,20868363
2020-03-20 00:00:00+00:00,1.022812963,1.046200037,0.964039981,0.992461026,23741397
2020-03-21 00:00:00+00:00,0.992461026,1.022552967,0.982986987,1.006428003,12761240
2020-03-22 00:00:00+00:00,1.006762981,1.017213941,0.968621016,0.971301973,13047508
2020-03-23 00:00:00+00:00,0.971301973,1.038426995,0.968729019,1.036931038,11059862
2020-03-24 00:00:00+00:00,1.034047008,1.049286008,0.982478976,1.004994035,11655469
2020-03-25 00:00:00+00:00,1.003517032,1.014125943,0.982190013,1.002850056,12357470
2020-03-26 00:00:00+00:00,1.002850056,1.018772006,0.996172011,1.016363025,14627888
2020-03-27 00:00:00+00:00,1.015895009,1.01860702,0.996604979,0.999468982,12289196
2020-03-28 00:00:00+00:00,1.002977967,1.009294033,0.980114996,1.003044963,14286337
2020-03-29 00:00:00+00:00,1.002974033,1.023211002,0.979152977,0.981289029,10464517
2020-03-30 00:00:00+00:00,0.980710983,1.024971962,0.978680015,1.019008994,13705358
2020-03-31 00:00:00+00:00,1.016913056,1.020769,1.003633976,1.01097405,12821515
2020-04-01 00:00:00+00:00,1.01097405,1.030917048,0.994795978,1.022712946,10886562
2020-04-02 00:00:00+00:00,1.024487972,1.044260979,1.007174015,1.019235015,15542369
2020-04-03 00:00:00+00:00,1.018919945,1.022773027,0.998893023,1.002333045,11837308
2020-04-04 00:00:00+00:00,1.003999949,1.019132018,0.997583985,1.01730001,12492038
2020-04-05 00:00:00+00:00,1.017253995,1.020794988,1.001631021,1.010208011,10032522
2020-04-06 00:00:00+00:00,1.009057045,1.050977945,1.00662303,1.049618006,18594074
2020-04-07 00:00:00+00:00,1.049402952,1.052247047,0.998709023,1.01820004,26530743
2020-04-08 00:00:00+00:00,1.016636968,1.024752021,1.010365963,1.019662976,14591054
2020-04-09 00:00:00+00:00,1.021515965,1.024562001,1.00209403,1.016834974,12718638
2020-04-10 00:00:00+00:00,1.016970038,1.02136302,0.985818982,0.996716976,14191847
2020-04-11 00:00:00+00:00,0.996716976,1.006055951,0.987293005,0.999656022,12248595
2020-04-12 00:00:00+00:00,1.000234008,1.021100044,0.994257987,1.010076046,13380743
2020-04-13 00:00:00+00:00,1.010918021,1.015076041,0.986384988,1.010102987,11707567
2020-04-14 00:00:00+00:00,1.010102987,1.018707991,0.990651011,0.993394971,11939085
2020-04-15 00:00:00+00:00,0.994337022,1.006414056,0.980678976,0.983651996,11645055
2020-04-16 00:00:00+00:00,0.984178007,1.038508058,0.974587977,1.02461803,16579140
2020-04-17 00:00:00+00:00,1.024041057,1.02552402,1.008726954,1.01432395,12094160
2020-04-18 00:00:00+00:00,1.01432395,1.037719965,1.006294966,1.015588045,14913751
2020-04-19 00:00:00+00:00,1.015027046,1.018079042,1.005414009,1.011486053,18523518
2020-04-20 00:00:00+00:00,1.01195097,1.016062975,0.989277005,0.992597997,15635487
2020-04-21 00:00:00+00:00,0.992830992,1.013627052,0.991549015,1.010532975,12951849
2020-04-22 00:00:00+00:00,1.010041952,1.021579027,1.005969048,1.015220046,12915203
2020-04-23 00:00:00+00:00,1.015519977,1.018031001,0.995660007,1.000118971,17618690
2020-04-24 00:00:00+00:00,0.999741018,1.018043995,0.998363018,1.013669968,12387992
2020-04-25 00:00:00+00:00,1.013200045,1.028404951,1.009268999,1.021010995,12310801
2020-04-26 00:00:00+00:00,1.020928025,1.022250056,1.00288105,1.009847045,13488537
2020-04-27 00:00:00+00:00,1.010321975,1.021715999,0.994211972,1.00920701,12156993
2020-04-28 00:00:00+00:00,1.009868026,1.012771964,0.996849,1.003831029,12076580
2020-04-29 00:00:00+00:00,1.006149054,1.042489052,0.999906003,1.020336032,21346830
2020-04-30 00:00:00+00:00,1.018741012,1.026988983,0.986571014,0.99969703,20539852
2020-05-01 00:00:00+00:00,0.99969703,1.026257992,0.996065974,1.006152987,14682420
2020-05-02 00:00:00+00:00,1.005794048,1.010578036,0.996122003,1.005228996,13143639
2020-05-03 00:00:00+00:00,1.005144954,1.020112038,0.988417983,0.993300974,15160972
2020-05-04 00:00:00+00:00,0.993714988,1.016594052,0.976092994,1.007817984,17318067
2020-05-05 00:00:00+00:00,1.007601023,1.016677976,0.989390016,1.01226604,13580697
2020-05-06 00:00:00+00:00,1.01204896,1.020509005,0.997538984,0.997923017,12507706
2020-05-07 00:00:00+00:00,0.997923017,1.015158057,0.985237002,1.008746028,19393707
2020-05-08 00:00:00+00:00,1.008746028,1.016103029,0.996107996,1.003795028,20837246
2020-05-09 00:00:00+00:00,1.004305005,1.013681054,0.994269013,1.002737045,15036577
2020-05-10 00:00:00+00:00,1.002120018,1.011633039,0.945505023,1.009130001,28200453
2020-05-11 00:00:00+00:00,1.009732962,1.014678955,0.978541017,0.993175983,18909909
2020-05-12 00:00:00+00:00,0.994058013,1.01336503,0.991739988,1.002202034,13648002
2020-05-13 00:00:00+00:00,1.001760006,1.029314995,1.00069797,1.023432016,14847587
2020-05-14 00:00:00+00:00,1.023432016,1.028290987,0.998278022,1.007949948,16490183
2020-05-15 00:00:00+00:00,1.00870502,1.009533048,0.977669001,0.985713005,13711063
2020-05-16 00:00:00+00:00,0.984649003,1.012480021,0.979178011,1.002964973,8373798
2020-05-17 00:00:00+00:00,1.002751946,1.021227956,0.983415008,0.993896008,7680861
2020-05-18 00:00:00+00:00,0.99526602,1.025400996,0.991603971,0.999346018,10500725
2020-05-19 00:00:00+00:00,0.99890703,1.005151987,0.99258399,0.995254993,9417566
2020-05-20 00:00:00+00:00,0.995266974,1.004762053,0.994593978,1.001543999,7484489
2020-05-21 00:00:00+00:00,1.001893044,1.004153013,0.984196007,0.996532977,11070155
2020-05-22 00:00:00+00:00,0.996699989,1.011733055,0.994247973,1.00869596,7654987
2020-05-23 00:00:00+00:00,1.008386016,1.010589957,0.996213019,1.002542973,6222107
2020-05-24 00:00:00+00:00,1.002392054,1.005100012,0.986020982,0.986584008,7440923
2020-05-25 00:00:00+00:00,0.985821009,1.001710057,0.981860995,0.996448994,6484030
2020-05-26 00:00:00+00:00,0.996621013,1.003018975,0.992488027,0.998869002,8867698
2020-05-27 00:00:00+00:00,0.998869002,1.013512015,0.998728991,1.009443998,6640750
2020-05-28 00:00:00+00:00,1.009552956,1.013772964,0.999161005,1.013365984,12318448
2020-05-29 00:00:00+00:00,1.013118029,1.018815994,0.983585,1.002004027,8929349
2020-05-30 00:00:00+00:00,0.987950027,1.012673974,0.98289001,1.009910941,11709752
2020-05-31 00:00:00+00:00,1.010200977,1.010957003,0.990173995,0.992340028,7713504
2020-06-01 00:00:00+00:00,0.992787004,1.019762039,0.991976976,1.017488956,10053733
2020-06-02 00:00:00+00:00,1.018358946,1.019070029,0.991612017,0.994993985,12904441
2020-06-03 00:00:00+00:00,0.994993985,1.005337954,0.993090987,1.002074957,7829430
2020-06-04 00:00:00+00:00,1.00314796,1.007292032,0.992470026,1.00533998,8110432
2020-06-05 00:00:00+00:00,1.00533998,1.009610057,0.997455001,0.999552011,6987269
2020-06-06 00:00:00+00:00,1.000674009,1.008347034,0.995400012,0.999140978,6059871
2020-06-07 00:00:00+00:00,0.999140978,1.009238958,0.990303993,1.007135987,7107409
2020-06-08 00:00:00+00:00,1.007441998,1.007962942,0.994946003,1.002612948,6558333
2020-06-09 00:00:00+00:00,1.003448963,1.007321,0.997063994,1.004277945,8239780
2020-06-10 00:00:00+00:00,1.003823996,1.009686947,0.998745024,1.005391002,8351046
2020-06-11 00:00:00+00:00,1.005287051,1.009214997,0.983209014,1.005476952,12865280
2020-06-12 00:00:00+00:00,1.005563021,1.007768035,0.994809985,0.997470021,8048161
2020-06-13 00:00:00+00:00,0.997511983,0.999009013,0.993246973,0.997686028,6881782
2020-06-14 00:00:00+00:00,0.997367024,1.020656943,0.994428992,1.009588003,20182241
2020-06-15 00:00:00+00:00,1.009588003,1.014474988,1.000056982,1.004994988,12038320
2020-06-16 00:00:00+00:00,1.004989028,1.011780977,0.999252021,1.004575968,7757830
2020-06-17 00:00:00+00:00,1.004861951,1.010481954,0.997663975,1.005450964,7655836
2020-06-18 00:00:00+00:00,1.005264997,1.008761048,0.999198973,1.005357981,7064656
2020-06-19 00:00:00+00:00,1.005974054,1.007264018,0.995716989,0.997345984,7869758
2020-06-20 00:00:00+00:00,0.997511029,1.009209991,0.994441986,1.002390027,5912944
2020-06-21 00:00:00+00:00,1.002954006,1.007462025,0.997250021,0.999204993,6025805
2020-06-22 00:00:00+00:00,0.998929977,1.012694001,0.998929977,1.007794023,8710246
2020-06-23 00:00:00+00:00,1.007143974,1.00959301,0.995410979,1.008134007,6971332
2020-06-24 00:00:00+00:00,1.007274032,1.011227012,0.991643012,0.997313976,7396127
2020-06-25 00:00:00+00:00,0.998010993,1.003324032,0.988838971,0.99910903,7327108
2020-06-26 00:00:00+00:00,0.999083996,1.003738999,0.993794024,0.997201025,7222881
2020-06-27 00:00:00+00:00,0.996940017,1.00367105,0.990913987,1.001364946,8642954
2020-06-28 00:00:00+00:00,1.001364946,1.011186957,0.99763602,1.002704024,6535165
2020-06-29 00:00:00+00:00,1.001397014,1.008169055,0.995842993,1.004528046,5837816
2020-06-30 00:00:00+00:00,1.003790975,1.007295966,0.998230994,1.002583027,6177577
2020-07-01 00:00:00+00:00,1.002575994,1.014070034,0.999827027,1.007784009,7896178
2020-07-02 00:00:00+00:00,1.008038998,1.013455987,1.004307032,1.011530042,7437320
2020-07-03 00:00:00+00:00,1.01097095,1.016548038,1.006901979,1.009976983,9779786
2020-07-04 00:00:00+00:00,1.010465026,1.017289996,1.006651998,1.011423945,7089984
2020-07-05 00:00:00+00:00,1.010288954,1.011170983,1.001481056,1.007094979,7311529
2020-07-06 00:00:00+00:00,1.007094979,1.019394994,1.005707979,1.017833948,8064109
2020-07-07 00:00:00+00:00,1.014963031,1.015740991,1.005010009,1.006906033,7892018
2020-07-08 00:00:00+00:00,1.006906033,1.017930031,1.006153941,1.016262054,9867278
2020-07-09 00:00:00+00:00,1.016262054,1.019834042,1.009284019,1.016890049,10736036
2020-07-10 00:00:00+00:00,1.016824961,1.019265056,1.010077953,1.015274048,7770650
2020-07-11 00:00:00+00:00,1.015038013,1.016515017,1.010908961,1.014197946,6304152
2020-07-12 00:00:00+00:00,1.012842059,1.019912958,1.010795951,1.016289949,7049854
2020-07-13 00:00:00+00:00,1.016289949,1.019940019,1.003800988,1.011919022,9877101
2020-07-14 00:00:00+00:00,1.011919022,1.013242006,1.00158,1.008028984,7973915
2020-07-15 00:00:00+00:00,1.009152055,1.014312029,1.000447989,1.004680991,8440095
2020-07-16 00:00:00+00:00,1.004114985,1.010056973,0.999018013,1.007891059,9348150
2020-07-17 00:00:00+00:00,1.007258058,1.009152055,1.001992941,1.003133059,7370643
2020-07-18 00:00:00+00:00,1.003407955,1.013612986,1.002156973,1.004955053,6982228
2020-07-19 00:00:00+00:00,1.004140973,1.014076948,0.999287009,1.006770015,8571477
2020-07-20 00:00:00+00:00,1.00721395,1.013789058,1.00493598,1.007918954,10338905
2020-07-21 00:00:00+00:00,1.007264972,1.016361952,1.005010009,1.011405945,9745520
2020-07-22 00:00:00+00:00,1.011854053,1.034304976,1.00662601,1.028251052,10060082
2020-07-23 00:00:00+00:00,1.028525949,1.034953952,1.020316958,1.030190945,18777152
2020-07-24 00:00:00+00:00,1.030040026,1.035171986,1.021183014,1.032259941,18035196
2020-07-25 00:00:00+00:00,1.032377005,1.037083983,1.003492951,1.011492968,20400950
2020-07-26 00:00:00+00:00,1.012717962,1.016409039,1.00365901,1.007444024,19326007
2020-07-27 00:00:00+00:00,1.007465005,1.020609021,1.005306959,1.014716983,17610963
2020-07-28 00:00:00+00:00,1.014076948,1.026015997,1.011309981,1.022071958,12991120
2020-07-29 00:00:00+00:00,1.023175955,1.037431955,1.02045095,1.03222096,18873978
2020-07-30 00:00:00+00:00,1.03222096,1.037075996,1.030114055,1.034860015,18953837
2020-07-31 00:00:00+00:00,1.034860015,1.039991021,1.023022056,1.027497053,22933590
2020-08-01 00:00:00+00:00,1.028269053,1.029358029,1.011242986,1.016615987,22535103
2020-08-02 00:00:00+00:00,1.015934944,1.036631942,1.002089024,1.010087967,25100823
2020-08-03 00:00:00+00:00,1.009883046,1.017717957,1.003929019,1.009312987,17567196
2020-08-04 00:00:00+00:00,1.007660985,1.017436028,1.006077051,1.006844997,16502946
2020-08-05 00:00:00+00:00,1.007850051,1.027304053,1.005164027,1.021029949,14668305
2020-08-06 00:00:00+00:00,1.019907951,1.024438024,1.012469053,1.018627048,13339646
2020-08-07 00:00:00+00:00,1.020236015,1.025761008,1.010475993,1.01343596,23662931
2020-08-08 00:00:00+00:00,1.013205051,1.017819047,1.006912947,1.013265014,20962370
2020-08-09 00:00:00+00:00,1.012356043,1.023800015,1.012356043,1.021285057,19569802
2020-08-10 00:00:00+00:00,1.021285057,1.026870012,1.001171947,1.020905972,34346474
2020-08-11 00:00:00+00:00,1.021139979,1.032891035,1.011083961,1.013417006,29807915
2020-08-12 00:00:00+00:00,1.019072056,1.023931026,0.950074971,1.00970602,44818720
2020-08-13 00:00:00+00:00,1.009976029,1.045392036,0.999975026,1.028108954,44261897
2020-08-14 00:00:00+00:00,1.028391957,1.030769944,0.999188006,1.008070946,54737351
2020-08-15 00:00:00+00:00,1.008070946,1.012956023,0.997888029,1.002668977,44107861
2020-08-16 00:00:00+00:00,1.002599955,1.015573978,1.00030899,1.010673046,41227604
2020-08-17 00:00:00+00:00,1.010673046,1.016499043,0.999844015,1.005195975,46042603
2020-08-18 00:00:00+00:00,1.007910013,1.013955951,0.999916971,1.004444957,45204715
2020-08-19 00:00:00+00:00,1.004498959,1.019968987,1.002967954,1.005260944,64419679
2020-08-20 00:00:00+00:00,1.004459023,1.020403028,0.985902011,1.008373976,55259448
2020-08-21 00:00:00+00:00,1.008131981,1.061961055,0.979160011,1.004969001,62365746
2020-08-22 00:00:00+00:00,1.005697966,1.012635946,0.995962024,1.000185013,49162113
2020-08-23 00:00:00+00:00,0.999261022,1.027897,0.99486798,1.001674056,49052217
2020-08-24 00:00:00+00:00,1.004101038,1.02145505,0.996794999,1.014410019,51987764
2020-08-25 00:00:00+00:00,1.015063047,1.022640944,1.007895947,1.01591599,48593199
2020-08-26 00:00:00+00:00,1.016214967,1.018218994,1.006953001,1.012931943,41065938
2020-08-27 00:00:00+00:00,1.011999965,1.021131992,1.005584955,1.009042025,48510201
2020-08-28 00:00:00+00:00,1.009443045,1.018116951,1.004752994,1.014955997,58064216
2020-08-29 00:00:00+00:00,1.012666941,1.046151042,0.999445975,1.028799057,67376514
2020-08-30 00:00:00+00:00,1.029049039,1.055583,0.995347023,1.027106047,75188538
2020-08-31 00:00:00+00:00,1.027976036,1.03372395,1.006659031,1.022426009,66788239
2020-09-01 00:00:00+00:00,1.022717953,1.038272023,1.004771948,1.012707949,92370028
2020-09-02 00:00:00+00:00,1.011836052,1.037585974,0.996958017,1.005184054,98200894
2020-09-03 00:00:00+00:00,1.007972002,1.026947975,0.999460995,1.026947975,105660538
2020-09-04 00:00:00+00:00,1.027518034,1.029878974,1.010401011,1.025580049,108271040
2020-09-05 00:00:00+00:00,1.025766015,1.044270992,1.016991019,1.029191017,171832358
2020-09-06 00:00:00+00:00,1.027780056,1.031330943,1.006060958,1.020349979,98708127
2020-09-07 00:00:00+00:00,1.020112991,1.032444954,1.011693954,1.027536035,78474368
2020-09-08 00:00:00+00:00,1.028043032,1.047435999,1.00998199,1.031309009,72821912
2020-09-09 00:00:00+00:00,1.031537056,1.038151026,1.014937043,1.031362057,92030155
2020-09-10 00:00:00+00:00,1.032786965,1.047214031,1.024727941,1.042336941,67859537
2020-09-11 00:00:00+00:00,1.042336941,1.047186017,1.02856195,1.043514967,58006718
2020-09-12 00:00:00+00:00,1.041295052,1.052134037,1.027415991,1.033794045,50428522
2020-09-13 00:00:00+00:00,1.033589959,1.037482977,1.019181013,1.026638031,74853268
2020-09-14 00:00:00+00:00,1.024477005,1.072558045,1.021960974,1.031425953,155071912
2020-09-15 00:00:00+00:00,1.031425953,1.047186971,1.020190954,1.028463006,108338175
2020-09-16 00:00:00+00:00,1.026759028,1.036270976,0.994098008,1.01433599,90529872
2020-09-17 00:00:00+00:00,1.015257001,1.023251057,0.99653703,1.02087605,112101123
2020-09-18 00:00:00+00:00,1.020146012,1.140684962,0.981109023,1.020797968,114629864
2020-09-19 00:00:00+00:00,1.020256996,1.026741982,1.009588003,1.017976046,83677339
2020-09-20 00:00:00+00:00,1.017770052,1.020084977,1.006953001,1.013013959,80947513
2020-09-21 00:00:00+00:00,1.013013959,1.022663951,1.005612016,1.013867974,97635284
2020-09-22 00:00:00+00:00,1.012531042,1.019669056,1.007982016,1.011651993,67920167
2020-09-23 00:00:00+00:00,1.010143995,1.014508963,1.00830698,1.012421966,195467535
2020-09-24 00:00:00+00:00,1.011397004,1.014085054,1.010030031,1.012207985,157284607
2020-09-25 00:00:00+00:00,1.010871053,1.014026999,1.008278966,1.010655046,124186204
2020-09-26 00:00:00+00:00,1.011780977,1.013838053,1.009636045,1.011826992,140661842
